Time,Eval,TimeUsed,Moves,Board
14,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
15,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
16,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
17,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
18,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
19,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
20,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
21,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
22,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
23,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
24,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
25,0.03,"(9.3, 0.1)",[],rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2
26,-0.08,"(9.3, 16.7)",['e5d4'],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
27,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
28,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
29,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
30,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
31,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
32,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
33,-0.08,"(9.3, 16.7)",[],rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3
34,-0.33,"(16.8, 16.7)",['d1d4'],rnbqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3
35,-0.12,"(16.8, 17.3)",['b8c6'],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
36,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
37,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
38,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
39,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
40,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
41,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
42,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
43,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
44,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
45,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
46,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
47,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
48,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
49,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
50,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
51,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
52,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
53,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
54,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
55,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
56,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
57,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
58,-0.12,"(16.8, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4
59,-0.25,"(40.9, 17.3)",['d4a4'],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
60,-0.25,"(40.9, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
61,-0.25,"(40.9, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
62,-0.25,"(40.9, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
63,-0.25,"(40.9, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
64,-0.25,"(40.9, 17.3)",[],r1bqkbnr/pppp1ppp/2n5/8/Q3P3/8/PPP2PPP/RNB1KBNR b KQkq - 2 4
65,-0.14,"(40.9, 23.8)",['g8f6'],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
66,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
67,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
68,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
69,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
70,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
71,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
72,-0.14,"(40.9, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq - 3 5
73,-0.57,"(48.7, 23.8)",['f1b5'],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
74,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
75,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
76,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
77,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
78,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
79,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
80,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
81,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
82,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
83,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
84,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
85,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
86,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
87,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
88,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
89,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
90,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
91,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
92,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
93,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
94,-0.57,"(48.7, 23.8)",[],r1bqkb1r/pppp1ppp/2n2n2/1B6/Q3P3/8/PPP2PPP/RNB1K1NR b KQkq - 4 5
95,-0.07,"(48.7, 46.1)",['f8c5'],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
96,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
97,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
98,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
99,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
100,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
101,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
102,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
103,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
104,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
105,-0.07,"(48.7, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb5/Q3P3/8/PPP2PPP/RNB1K1NR w KQkq - 5 6
106,-2.98,"(59.1, 46.1)",['c1g5'],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
107,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
108,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
109,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
110,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
111,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
112,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
113,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
114,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
115,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
116,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
117,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
118,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
119,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
120,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
121,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
122,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
123,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
124,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
125,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
126,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
127,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
128,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
129,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
130,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
131,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
132,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
133,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
134,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
135,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
136,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
137,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
138,-2.98,"(59.1, 46.1)",[],r1bqk2r/pppp1ppp/2n2n2/1Bb3B1/Q3P3/8/PPP2PPP/RN2K1NR b KQkq - 6 6
139,-1.14,"(59.1, 79.4)",['c6e5'],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
140,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
141,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
142,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
143,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
144,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
145,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
146,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
147,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
148,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
149,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
150,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
151,-1.14,"(59.1, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3P3/8/PPP2PPP/RN2K1NR w KQkq - 7 7
152,-1.72,"(71.9, 79.4)",['f2f4'],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
153,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
154,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
155,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
156,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
157,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
158,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
159,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
160,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
161,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
162,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
163,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
164,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
165,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
166,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
167,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
168,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
169,-1.72,"(71.9, 79.4)",[],r1bqk2r/pppp1ppp/5n2/1Bb1n1B1/Q3PP2/8/PPP3PP/RN2K1NR b KQkq - 0 7
