Time,Eval,TimeUsed,Moves,Board
34,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
35,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
36,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
37,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
38,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
39,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
40,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
41,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
42,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
43,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
44,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
45,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
46,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
47,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
48,-0.85,"(21.5, 10.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppPb2/3P3P/2NB1N2/PPP2PP1/R1BQK2R b KQkq - 1 7
49,0.01,"(21.5, 27.2)",['f5d3'],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2Nb1N2/PPP2PP1/R1BQK2R w KQkq - 0 8
50,0.01,"(21.5, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2Nb1N2/PPP2PP1/R1BQK2R w KQkq - 0 8
51,-0.15,"(22.9, 27.2)",['d1d3'],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
52,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
53,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
54,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
55,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
56,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
57,-0.15,"(22.9, 27.2)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ1N2/PPP2PP1/R1B1K2R b KQkq - 0 8
58,-0.06,"(22.9, 35.0)",['c5d4'],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
59,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
60,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
61,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
62,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
63,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
64,-0.06,"(22.9, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3p3P/2NQ1N2/PPP2PP1/R1B1K2R w KQkq - 0 9
65,-0.12,"(29.2, 35.0)",['f3d4'],rn1qkbnr/pp3pp1/4p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R b KQkq - 0 9
66,-0.12,"(29.2, 35.0)",[],rn1qkbnr/pp3pp1/4p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R b KQkq - 0 9
67,0.03,"(29.2, 37.3)",['b8c6'],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
68,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
69,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
70,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
71,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
72,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
73,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
74,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
75,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
76,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
77,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
78,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
79,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
80,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
81,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
82,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
83,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
84,0.03,"(29.2, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQ4/PPP2PP1/R1B1K2R w KQkq - 1 10
85,-1.91,"(46.9, 37.3)",['c1e3'],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
86,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
87,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
88,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
89,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
90,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
91,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
92,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
93,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
94,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
95,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
96,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
97,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
98,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
99,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
100,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
101,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
102,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
103,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
104,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
105,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
106,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
107,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
108,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
109,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
110,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
111,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
112,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
113,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
114,-1.91,"(46.9, 37.3)",[],r2qkbnr/pp3pp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R b KQkq - 2 10
115,-0.13,"(46.9, 68.0)",['g8e7'],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
116,-0.13,"(46.9, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
117,-0.13,"(46.9, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
118,-0.13,"(46.9, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
119,-0.13,"(46.9, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
120,-0.13,"(46.9, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/3pP3/3N3P/2NQB3/PPP2PP1/R3K2R w KQkq - 3 11
121,-1.61,"(52.3, 68.0)",['c3b5'],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
122,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
123,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
124,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
125,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
126,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
127,-1.61,"(52.3, 68.0)",[],r2qkb1r/pp2npp1/2n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 4 11
128,5.47,"(52.3, 75.1)",['a7a6'],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
129,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
130,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
131,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
132,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
133,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
134,5.47,"(52.3, 75.1)",[],r2qkb1r/1p2npp1/p1n1p2p/1N1pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQkq - 0 12
135,6.12,"(59.6, 75.1)",['b5d6'],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
136,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
137,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
138,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
139,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
140,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
141,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
142,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
143,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
144,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
145,6.12,"(59.6, 75.1)",[],r2qkb1r/1p2npp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQkq - 1 12
146,6.95,"(59.6, 85.8)",['e8d7'],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
147,6.95,"(59.6, 85.8)",[],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
148,6.95,"(59.6, 85.8)",[],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
149,6.95,"(59.6, 85.8)",[],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
150,6.95,"(59.6, 85.8)",[],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
151,6.95,"(59.6, 85.8)",[],r2q1b1r/1p1knpp1/p1nNp2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R w KQ - 2 13
152,6.35,"(65.5, 85.8)",['d6f7'],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
153,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
154,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
155,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
156,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
157,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
158,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
159,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
160,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
161,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
162,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
163,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
164,6.35,"(65.5, 85.8)",[],r2q1b1r/1p1knNp1/p1n1p2p/3pP3/3N3P/3QB3/PPP2PP1/R3K2R b KQ - 0 13
