Time,Eval,TimeUsed,Moves,Board
157,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
158,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
159,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
160,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
161,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
162,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
163,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
164,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
165,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
166,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
167,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
168,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
169,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
170,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
171,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
172,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
173,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
174,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
175,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
176,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
177,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
178,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
179,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
180,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
181,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
182,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
183,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
184,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
185,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
186,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
187,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
188,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
189,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
190,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
191,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
192,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
193,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
194,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
195,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
196,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
197,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
198,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
199,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
200,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
201,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
202,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
203,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
204,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
205,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
206,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
207,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
208,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
209,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
210,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
211,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
212,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
213,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
214,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
215,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
216,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
217,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
218,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
219,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
220,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
221,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
222,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
223,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
224,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
225,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
226,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
227,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
228,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
229,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
230,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
231,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
232,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
233,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
234,0.38,"(82.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/R3K2R w KQkq - 1 12
235,0.16,"(180.5, 53.8)",['e1c1'],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
236,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
237,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
238,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
239,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
240,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
241,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
242,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
243,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
244,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
245,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
246,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
247,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
248,0.16,"(180.5, 53.8)",[],r2qkb1r/pp1n1pp1/2p1p2p/3pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R b kq - 2 12
249,0.45,"(180.5, 68.5)",['d8a5'],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
250,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
251,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
252,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
253,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
254,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
255,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
256,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
257,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
258,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
259,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
260,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
261,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
262,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
263,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
264,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
265,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
266,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
267,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
268,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
269,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
270,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
271,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
272,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
273,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
274,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
275,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
276,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
277,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
278,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
279,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
280,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
281,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
282,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
283,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
284,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
285,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
286,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
287,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
288,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
289,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
290,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
291,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
292,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
293,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
294,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
295,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
296,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
297,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
298,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
299,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
300,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
301,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
302,0.45,"(180.5, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/2KR3R w kq - 3 13
303,0.15,"(234.4, 68.5)",['c1b1'],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
304,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
305,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
306,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
307,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
308,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
309,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
310,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
311,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
312,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
313,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
314,0.15,"(234.4, 68.5)",[],r3kb1r/pp1n1pp1/2p1p2p/q2pPnP1/3P1B1P/3Q1N2/PPPN1P2/1K1R3R b kq - 4 13
