Time,Eval,TimeUsed,Moves,Board
36,0.28,"(18.1, 17.6)",['h7h6'],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
37,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
38,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
39,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
40,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
41,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
42,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
43,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
44,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
45,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
46,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
47,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
48,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
49,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
50,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
51,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
52,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
53,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
54,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
55,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
56,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
57,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
58,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
59,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
60,0.28,"(18.1, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
61,0.1,"(42.5, 17.6)",['b1c3'],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR b KQkq - 1 5
62,0.1,"(42.5, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR b KQkq - 1 5
63,0.1,"(42.5, 17.6)",[],rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR b KQkq - 1 5
64,0.32,"(42.5, 21.1)",['e7e6'],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
65,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
66,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
67,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
68,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
69,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
70,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
71,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
72,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
73,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
74,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
75,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
76,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
77,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
78,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
79,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
80,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
81,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
82,0.32,"(42.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq - 0 6
83,0.22,"(61.5, 21.1)",['f1d3'],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2NB4/PPP2PP1/R1BQK1NR b KQkq - 1 6
84,0.22,"(61.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2NB4/PPP2PP1/R1BQK1NR b KQkq - 1 6
85,0.22,"(61.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2NB4/PPP2PP1/R1BQK1NR b KQkq - 1 6
86,0.22,"(61.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2NB4/PPP2PP1/R1BQK1NR b KQkq - 1 6
87,0.22,"(61.5, 21.1)",[],rn1qkbnr/pp3pp1/2p1p2p/3pPb2/3P3P/2NB4/PPP2PP1/R1BQK1NR b KQkq - 1 6
88,0.33,"(61.5, 25.8)",['f5d3'],rn1qkbnr/pp3pp1/2p1p2p/3pP3/3P3P/2Nb4/PPP2PP1/R1BQK1NR w KQkq - 0 7
89,-0.03,"(62.8, 25.8)",['d1d3'],rn1qkbnr/pp3pp1/2p1p2p/3pP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR b KQkq - 0 7
90,-0.03,"(62.8, 25.8)",[],rn1qkbnr/pp3pp1/2p1p2p/3pP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR b KQkq - 0 7
91,0.12,"(62.8, 27.7)",['c6c5'],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
92,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
93,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
94,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
95,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
96,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
97,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
98,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
99,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
100,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
101,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
102,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
103,0.12,"(62.8, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/2ppP3/3P3P/2NQ4/PPP2PP1/R1B1K1NR w KQkq - 0 8
104,-0.48,"(75.5, 27.7)",['d3b5'],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
105,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
106,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
107,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
108,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
109,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
110,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
111,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
112,-0.48,"(75.5, 27.7)",[],rn1qkbnr/pp3pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR b KQkq - 1 8
113,-0.41,"(75.5, 37.0)",['d8d7'],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
114,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
115,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
116,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
117,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
118,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
119,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
120,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
121,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
122,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
123,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
124,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
125,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
126,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
127,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
128,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
129,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
130,-0.41,"(75.5, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 2 9
131,-1.47,"(93.2, 37.0)",['g1e2'],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
132,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
133,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
134,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
135,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
136,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
137,-1.47,"(93.2, 37.0)",[],rn2kbnr/pp1q1pp1/4p2p/1QppP3/3P3P/2N5/PPP1NPP1/R1B1K2R b KQkq - 3 9
138,-0.31,"(93.2, 44.2)",['c5d4'],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
139,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
140,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
141,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
142,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
143,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
144,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
145,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
146,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
147,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
148,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
149,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
150,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
151,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
152,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
153,-0.31,"(93.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3p3P/2N5/PPP1NPP1/R1B1K2R w KQkq - 0 10
154,-0.67,"(109.2, 44.2)",['e2d4'],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
155,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
156,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
157,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
158,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
159,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
160,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
161,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
162,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
163,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
164,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
165,-0.67,"(109.2, 44.2)",[],rn2kbnr/pp1q1pp1/4p2p/1Q1pP3/3N3P/2N5/PPP2PP1/R1B1K2R b KQkq - 0 10
