Time,Eval,TimeUsed,Moves,Board
169,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
170,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
171,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
172,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
173,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
174,9.41,"(109.3, 52.8)",[],r3kb1r/pppn1ppp/8/4p3/1n2P3/2P1BN2/PP3PPP/R2QK2R b KQkq - 0 11
175,9.73,"(109.3, 65.6)",['b4c6'],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
176,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
177,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
178,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
179,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
180,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
181,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
182,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
183,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
184,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
185,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
186,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
187,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
188,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
189,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
190,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
191,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
192,9.73,"(109.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/4p3/4P3/2P1BN2/PP3PPP/R2QK2R w KQkq - 1 12
193,9.16,"(127.3, 65.6)",['d1d5'],r3kb1r/pppn1ppp/2n5/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R b KQkq - 2 12
194,9.16,"(127.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R b KQkq - 2 12
195,9.16,"(127.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R b KQkq - 2 12
196,9.16,"(127.3, 65.6)",[],r3kb1r/pppn1ppp/2n5/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R b KQkq - 2 12
197,10.11,"(127.3, 69.1)",['f7f6'],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
198,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
199,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
200,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
201,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
202,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
203,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
204,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
205,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
206,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
207,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
208,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
209,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
210,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
211,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
212,10.11,"(127.3, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/R3K2R w KQkq - 0 13
213,9.16,"(143.6, 69.1)",['a1d1'],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R b Kkq - 1 13
214,9.16,"(143.6, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R b Kkq - 1 13
215,9.16,"(143.6, 69.1)",[],r3kb1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R b Kkq - 1 13
216,8.9,"(143.6, 71.5)",['e8c8'],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
217,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
218,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
219,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
220,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
221,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
222,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
223,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
224,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
225,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
226,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
227,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
228,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
229,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
230,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
231,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
232,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
233,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
234,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
235,8.9,"(143.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3RK2R w K - 2 14
236,9.66,"(163.6, 71.5)",['e1g1'],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 3 14
237,9.66,"(163.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 3 14
238,9.66,"(163.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 3 14
239,9.66,"(163.6, 71.5)",[],2kr1b1r/pppn2pp/2n2p2/3Qp3/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 3 14
240,9.67,"(163.6, 75.7)",['g7g5'],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
241,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
242,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
243,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
244,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
245,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
246,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
247,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
248,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
249,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
250,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
251,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
252,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
253,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
254,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
255,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
256,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
257,9.67,"(163.6, 75.7)",[],2kr1b1r/pppn3p/2n2p2/3Qp1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 0 15
258,9.13,"(182.1, 75.7)",['d5e6'],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
259,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
260,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
261,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
262,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
263,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
264,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
265,9.13,"(182.1, 75.7)",[],2kr1b1r/pppn3p/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 b - - 1 15
266,10.16,"(182.1, 83.3)",['f8g7'],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
267,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
268,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
269,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
270,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
271,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
272,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
273,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
274,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
275,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
276,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
277,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
278,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
279,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
280,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
281,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
282,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
283,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
284,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
285,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
286,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
287,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
288,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
289,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
290,10.16,"(182.1, 83.3)",[],2kr3r/pppn2bp/2n1Qp2/4p1p1/4P3/2P1BN2/PP3PPP/3R1RK1 w - - 2 16
291,8.62,"(206.9, 83.3)",['e3a7'],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
292,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
293,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
294,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
295,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
296,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
297,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
298,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
299,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
300,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
301,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
302,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
303,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
304,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
305,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
306,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
307,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
308,8.62,"(206.9, 83.3)",[],2kr3r/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 0 16
309,8.97,"(206.9, 102.1)",['h8e8'],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
310,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
311,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
312,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
313,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
314,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
315,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
316,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
317,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
318,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
319,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
320,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
321,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
322,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
323,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
324,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
325,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
326,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
327,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
328,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
329,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
330,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
331,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
332,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
333,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
334,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
335,8.97,"(206.9, 102.1)",[],2krr3/Bppn2bp/2n1Qp2/4p1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 1 17
336,7.93,"(233.3, 102.1)",['e6d5'],2krr3/Bppn2bp/2n2p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 2 17
337,7.93,"(233.3, 102.1)",[],2krr3/Bppn2bp/2n2p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 2 17
338,7.93,"(233.3, 102.1)",[],2krr3/Bppn2bp/2n2p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 2 17
339,7.93,"(233.3, 102.1)",[],2krr3/Bppn2bp/2n2p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 b - - 2 17
340,8.29,"(233.3, 106.0)",['c6a7'],2krr3/nppn2bp/5p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 0 18
341,8.29,"(233.3, 106.0)",[],2krr3/nppn2bp/5p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 0 18
342,8.29,"(233.3, 106.0)",[],2krr3/nppn2bp/5p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 0 18
343,8.29,"(233.3, 106.0)",[],2krr3/nppn2bp/5p2/3Qp1p1/4P3/2P2N2/PP3PPP/3R1RK1 w - - 0 18
