Time,Eval,TimeUsed,Moves,Board
172,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
173,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
174,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
175,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
176,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
177,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
178,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
179,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
180,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
181,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
182,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
183,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
184,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
185,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
186,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
187,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
188,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
189,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
190,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
191,1.02,"(103.7, 59.8)",[],r1bn1rk1/pp3ppp/5b2/2pNp3/4P3/5P2/PPP1N1PP/2KR1B1R b - - 1 11
192,0.99,"(103.7, 87.4)",['f6g5'],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
193,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
194,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
195,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
196,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
197,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
198,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
199,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
200,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
201,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
202,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
203,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
204,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
205,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
206,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
207,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
208,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
209,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
210,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
211,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
212,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
213,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
214,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
215,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
216,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
217,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
218,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
219,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
220,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
221,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
222,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
223,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
224,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
225,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
226,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
227,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
228,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
229,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
230,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
231,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
232,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
233,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
234,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
235,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
236,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
237,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
238,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
239,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
240,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
241,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
242,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
243,0.99,"(103.7, 87.4)",[],r1bn1rk1/pp3ppp/8/2pNp1b1/4P3/5P2/PPP1N1PP/2KR1B1R w - - 2 12
244,-0.65,"(155.8, 87.4)",['f3f4'],r1bn1rk1/pp3ppp/8/2pNp1b1/4PP2/8/PPP1N1PP/2KR1B1R b - - 0 12
245,-0.81,"(155.8, 88.7)",['e5f4'],r1bn1rk1/pp3ppp/8/2pN2b1/4Pp2/8/PPP1N1PP/2KR1B1R w - - 0 13
246,-0.81,"(155.8, 88.7)",[],r1bn1rk1/pp3ppp/8/2pN2b1/4Pp2/8/PPP1N1PP/2KR1B1R w - - 0 13
247,-2.88,"(158.1, 88.7)",['d5f4'],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
248,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
249,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
250,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
251,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
252,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
253,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
254,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
255,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
256,-2.88,"(158.1, 88.7)",[],r1bn1rk1/pp3ppp/8/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R b - - 0 13
257,-1.12,"(158.1, 98.7)",['d8c6'],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
258,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
259,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
260,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
261,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
262,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
263,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
264,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
265,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
266,-1.12,"(158.1, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN2/8/PPP1N1PP/2KR1B1R w - - 1 14
267,-2.29,"(168.2, 98.7)",['h2h4'],r1b2rk1/pp3ppp/2n5/2p3b1/4PN1P/8/PPP1N1P1/2KR1B1R b - - 0 14
268,-2.29,"(168.2, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN1P/8/PPP1N1P1/2KR1B1R b - - 0 14
269,-2.29,"(168.2, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN1P/8/PPP1N1P1/2KR1B1R b - - 0 14
270,-2.29,"(168.2, 98.7)",[],r1b2rk1/pp3ppp/2n5/2p3b1/4PN1P/8/PPP1N1P1/2KR1B1R b - - 0 14
271,0.14,"(168.2, 102.5)",['g5f4'],r1b2rk1/pp3ppp/2n5/2p5/4Pb1P/8/PPP1N1P1/2KR1B1R w - - 0 15
272,0.14,"(168.2, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4Pb1P/8/PPP1N1P1/2KR1B1R w - - 0 15
273,0.14,"(168.2, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4Pb1P/8/PPP1N1P1/2KR1B1R w - - 0 15
274,0.14,"(168.2, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4Pb1P/8/PPP1N1P1/2KR1B1R w - - 0 15
275,0.14,"(168.2, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4Pb1P/8/PPP1N1P1/2KR1B1R w - - 0 15
276,-0.48,"(172.8, 102.5)",['e2f4'],r1b2rk1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R b - - 0 15
277,-0.48,"(172.8, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R b - - 0 15
278,-0.48,"(172.8, 102.5)",[],r1b2rk1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R b - - 0 15
279,0.35,"(172.8, 105.8)",['f8d8'],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
280,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
281,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
282,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
283,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
284,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
285,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
286,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
287,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
288,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
289,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
290,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
291,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
292,0.35,"(172.8, 105.8)",[],r1br2k1/pp3ppp/2n5/2p5/4PN1P/8/PPP3P1/2KR1B1R w - - 1 16
293,-0.21,"(186.6, 105.8)",['f4d5'],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
294,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
295,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
296,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
297,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
298,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
299,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
300,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
301,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
302,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
303,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
304,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
305,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
306,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
307,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
308,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
309,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
310,-0.21,"(186.6, 105.8)",[],r1br2k1/pp3ppp/2n5/2pN4/4P2P/8/PPP3P1/2KR1B1R b - - 2 16
311,-0.48,"(186.6, 124.3)",['c8g4'],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
312,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
313,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
314,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
315,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
316,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
317,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
318,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
319,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
320,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
321,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
322,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
323,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
324,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
325,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
326,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
327,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
328,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
329,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
330,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
331,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
332,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
333,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
334,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
335,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
336,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
337,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
338,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
339,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
340,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
341,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
342,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
343,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
344,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
345,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
346,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
347,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
348,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
349,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
350,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
351,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
352,-0.48,"(186.6, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPP3P1/2KR1B1R w - - 3 17
353,-0.63,"(228.3, 124.3)",['d1d2'],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPPR2P1/2K2B1R b - - 4 17
354,-0.63,"(228.3, 124.3)",[],r2r2k1/pp3ppp/2n5/2pN4/4P1bP/8/PPPR2P1/2K2B1R b - - 4 17
