Time,Eval,TimeUsed,Moves,Board
172,0.54,"(54.5, 111.1)",[],r3kb1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R b KQkq - 0 12
173,0.54,"(54.5, 111.1)",[],r3kb1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R b KQkq - 0 12
174,0.06,"(54.5, 118.9)",['e8c8'],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
175,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
176,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
177,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
178,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
179,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
180,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
181,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
182,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
183,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
184,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
185,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
186,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
187,0.06,"(54.5, 118.9)",[],2kr1b1r/pp3ppp/2n5/1B1NPn2/8/8/PP3PPP/R1B1K2R w KQ - 1 13
188,0.52,"(68.9, 118.9)",['b5c6'],2kr1b1r/pp3ppp/2B5/3NPn2/8/8/PP3PPP/R1B1K2R b KQ - 0 13
189,0.52,"(68.9, 118.9)",[],2kr1b1r/pp3ppp/2B5/3NPn2/8/8/PP3PPP/R1B1K2R b KQ - 0 13
190,0.52,"(68.9, 118.9)",[],2kr1b1r/pp3ppp/2B5/3NPn2/8/8/PP3PPP/R1B1K2R b KQ - 0 13
191,0.54,"(68.9, 122.1)",['b7c6'],2kr1b1r/p4ppp/2p5/3NPn2/8/8/PP3PPP/R1B1K2R w KQ - 0 14
192,0.54,"(68.9, 122.1)",[],2kr1b1r/p4ppp/2p5/3NPn2/8/8/PP3PPP/R1B1K2R w KQ - 0 14
193,0.72,"(70.6, 122.1)",['d5c3'],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
194,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
195,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
196,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
197,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
198,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
199,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
200,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
201,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
202,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
203,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
204,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
205,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
206,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
207,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
208,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
209,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
210,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
211,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
212,0.72,"(70.6, 122.1)",[],2kr1b1r/p4ppp/2p5/4Pn2/8/2N5/PP3PPP/R1B1K2R b KQ - 1 14
213,0.68,"(70.6, 141.8)",['f5d4'],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
214,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
215,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
216,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
217,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
218,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
219,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
220,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
221,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
222,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
223,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
224,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
225,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
226,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
227,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
228,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
229,0.68,"(70.6, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B1K2R w KQ - 2 15
230,0.81,"(88.2, 141.8)",['e1g1'],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
231,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
232,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
233,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
234,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
235,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
236,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
237,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
238,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
239,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
240,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
241,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
242,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
243,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
244,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
245,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
246,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
247,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
248,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
249,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
250,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
251,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
252,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
253,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
254,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
255,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
256,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
257,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
258,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
259,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
260,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
261,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
262,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
263,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
264,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
265,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
266,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
267,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
268,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
269,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
270,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
271,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
272,0.81,"(88.2, 141.8)",[],2kr1b1r/p4ppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 b - - 3 15
273,1.76,"(88.2, 184.2)",['f8e7'],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
274,1.76,"(88.2, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
275,1.76,"(88.2, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
276,1.76,"(88.2, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
277,1.76,"(88.2, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
278,1.76,"(88.2, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N5/PP3PPP/R1B2RK1 w - - 4 16
279,1.44,"(94.3, 184.2)",['c1e3'],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
280,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
281,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
282,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
283,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
284,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
285,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
286,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
287,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
288,1.44,"(94.3, 184.2)",[],2kr3r/p3bppp/2p5/4P3/3n4/2N1B3/PP3PPP/R4RK1 b - - 5 16
289,1.69,"(94.3, 193.9)",['d4c2'],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
290,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
291,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
292,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
293,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
294,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
295,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
296,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
297,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
298,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
299,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
300,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
301,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
302,1.69,"(94.3, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/R4RK1 w - - 6 17
303,1.59,"(108.6, 193.9)",['a1c1'],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/2R2RK1 b - - 7 17
304,1.59,"(108.6, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/2R2RK1 b - - 7 17
305,1.59,"(108.6, 193.9)",[],2kr3r/p3bppp/2p5/4P3/8/2N1B3/PPn2PPP/2R2RK1 b - - 7 17
306,1.76,"(109.1, 196.8)","['c2e3', 'f2e3']",2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
307,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
308,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
309,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
310,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
311,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
312,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
313,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
314,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
315,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
316,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
317,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
318,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
319,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
320,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
321,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
322,1.76,"(109.1, 196.8)",[],2kr3r/p3bppp/2p5/4P3/8/2N1P3/PP4PP/2R2RK1 b - - 0 18
323,0.97,"(109.1, 213.2)",['e7c5'],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
324,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
325,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
326,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
327,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
328,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
329,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
330,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
331,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
332,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
333,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
334,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
335,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
336,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
337,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
338,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
339,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
340,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
341,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
342,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
343,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
344,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
345,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
346,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
347,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
348,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
349,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
350,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
351,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
352,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
353,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
354,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
355,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
356,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
357,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
358,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
359,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
360,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
361,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
362,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
363,0.97,"(109.1, 213.2)",[],2kr3r/p4ppp/2p5/2b1P3/8/2N1P3/PP4PP/2R2RK1 w - - 1 19
